sexo,edad,escol,Tam_loc,wvs_agg_acceptance_of_state_surveillance,wvs_agg_authoritarian_governance_tolerance,wvs_agg_autocracy_support,wvs_agg_basic_needs_deprivation,wvs_agg_child_qualities_autonomy_self_expression,wvs_agg_child_qualities_conformity_tradition,wvs_agg_child_qualities_prosocial_diligence,wvs_agg_civic_dishonesty_tolerance,wvs_agg_confidence_in_civil_society_organizations,wvs_agg_confidence_in_domestic_institutions,wvs_agg_confidence_in_international_organizations,wvs_agg_crime_victimization,wvs_agg_democratic_system_evaluation,wvs_agg_democratic_values_importance,wvs_agg_economic_ideology,wvs_agg_electoral_integrity,wvs_agg_existential_threat_worry,wvs_agg_familial_duty_obligations,wvs_agg_female_income_threat_to_marriage,wvs_agg_freedom_security_tradeoff_perception,wvs_agg_gender_role_traditionalism,wvs_agg_immigrant_origin_status,wvs_agg_importance_of_life_domains,wvs_agg_institutional_threat_perception,wvs_agg_international_organization_knowledge,wvs_agg_job_scarcity_gender_discrimination,wvs_agg_job_scarcity_nativist_preference,wvs_agg_life_autonomy_morality_permissiveness,wvs_agg_multilevel_place_attachment,wvs_agg_neighborhood_disorder_and_crime,wvs_agg_offline_political_participation,wvs_agg_online_political_participation,wvs_agg_outgroup_trust,wvs_agg_perceived_corruption,wvs_agg_perceived_negative_effects_of_immigration,wvs_agg_perceived_positive_effects_of_immigration,wvs_agg_political_information_sources,wvs_agg_postmaterialist_values,wvs_agg_precautionary_security_behaviors,wvs_agg_religion_versus_secularism_orientation,wvs_agg_religious_belief,wvs_agg_religious_exclusivism,wvs_agg_religious_practice_and_self_identification,wvs_agg_science_skepticism,wvs_agg_science_technology_optimism,wvs_agg_sexual_and_reproductive_morality_permissiveness,wvs_agg_social_intolerance_deviant_behavior,wvs_agg_social_intolerance_outgroups,wvs_agg_societal_change_attitudes,wvs_agg_socioeconomic_insecurity_worry,wvs_agg_subjective_wellbeing,wvs_agg_violence_tolerance,wvs_agg_voluntary_association_active_membership,wvs_agg_voluntary_association_belonging,wvs_agg_voting_participation,wvs_agg_work_ethic
2.0,35-44,5.0,2.0,1.9999999999999998,6.3999999999999995,5.999999999999999,2.125,4.0,5.5,4.0,1.0,,8.246753246753245,,1.0,3.25,6.039999999999999,1.0,5.5,1.0,3.25,2.8,10.0,5.999999999999999,10.0,4.6,2.5,1.0,8.2,2.8,10.0,1.0,7.6000000000000005,1.0,1.0,1.75,1.0,10.0,5.5,4.375,10.0,7.0,1.0,2.575,,7.923076923076923,2.0,4.0,1.0,1.0,10.0,10.0,1.0,2.3499999999999996,1.0,1.0,1.0,4.0,5.5
1.0,19-24,5.0,2.0,3.0,1.9,7.0,2.125,7.0,3.25,7.0,2.575,1.0,6.113636363636363,7.375,1.0,3.25,8.56,5.0,5.5,8.0,3.25,8.2,1.0,7.0,10.0,2.8,8.5,4.0,10.0,8.2,9.0,4.6,7.0,1.0,1.0,5.5,3.571428571428571,4.375,2.125,5.5,1.0,4.0,1.0,2.125,10.0,7.0,3.5,8.666666666666666,6.0,1.0,10.0,1.0,7.0,8.649999999999999,1.3333333333333333,1.75,1.75,4.0,7.0
1.0,35-44,5.0,1.0,1.9999999999999998,6.3999999999999995,5.999999999999999,2.125,4.0,5.5,4.0,1.0,,8.246753246753245,,1.0,3.25,6.9399999999999995,1.0,5.5,1.0,3.25,2.8,10.0,5.999999999999999,10.0,4.6,2.5,1.0,8.2,2.8,10.0,1.0,7.6000000000000005,1.0,1.0,1.75,1.0,10.0,5.5,4.375,10.0,7.0,1.0,2.575,,7.923076923076923,2.0,4.0,1.0,1.0,10.0,10.0,1.0,2.3499999999999996,1.0,1.0,1.0,4.0,5.5
1.0,25-34,5.0,1.0,3.0,1.9,7.0,2.125,7.0,3.25,4.0,3.25,5.999999999999999,8.159090909090907,8.875,1.0,1.0,8.920000000000002,4.0,4.0,8.0,10.0,8.2,5.5,10.0,5.5,4.6,8.5,4.0,10.0,10.0,8.333333333333334,2.8,7.6000000000000005,1.0,1.0,3.25,2.2857142857142856,6.625,3.25,6.625,10.0,4.0,10.0,1.45,8.5,4.692307692307692,1.0,10.0,4.0,1.0,8.714285714285715,1.0,1.0,6.3999999999999995,1.0,1.75,1.75,4.0,1.0
1.0,25-34,5.0,2.0,3.0,1.9,8.0,2.125,7.0,5.5,1.0,3.025,5.999999999999999,8.363636363636363,8.875,1.0,3.25,8.920000000000002,4.25,5.199999999999999,8.0,10.0,8.2,5.5,10.0,10.0,4.6,8.5,1.0,10.0,10.0,8.333333333333334,2.8,7.6000000000000005,1.0,1.0,4.0,2.2857142857142856,4.375,1.0,6.625,10.0,4.0,10.0,1.45,8.5,4.692307692307692,1.0,10.0,4.0,1.0,8.714285714285715,1.0,1.0,6.3999999999999995,1.0,1.0,1.0,4.0,1.0
1.0,19-24,5.0,2.0,3.0,1.9,8.0,1.0,7.0,3.25,4.0,4.375,4.0,8.568181818181817,9.625,1.0,1.0,8.74,4.5,6.699999999999999,1.0,3.25,10.0,10.0,9.25,1.0,4.6,8.5,4.0,10.0,10.0,6.333333333333333,1.0,7.6000000000000005,1.0,1.0,4.75,3.571428571428571,4.375,2.125,5.5,10.0,1.0,1.0,1.675,10.0,6.538461538461538,4.0,9.666666666666666,5.0,1.0,10.0,1.0,10.0,8.2,2.6666666666666665,2.5,2.5,10.0,6.25
2.0,45-54,5.0,2.0,7.0,1.9,5.999999999999999,3.2500000000000004,4.0,3.25,7.0,3.025,5.0,4.068181818181818,10.0,1.0,5.5,9.46,6.75,5.5,5.0,1.0,1.0,10.0,4.75,10.0,6.3999999999999995,8.5,4.0,1.0,1.0,1.6666666666666667,4.6,7.0,6.625,3.25,5.5,3.571428571428571,10.0,1.0,6.625,10.0,4.0,1.0,2.35,4.0,4.230769230769231,6.0,8.666666666666666,1.0,1.0,1.0,10.0,1.0,7.300000000000001,1.0,2.5,2.5,1.0,1.7499999999999998
1.0,25-34,5.0,3.0,1.9999999999999998,6.3999999999999995,5.999999999999999,2.125,1.0,5.5,7.0,1.0,,8.246753246753245,,1.0,3.25,7.66,3.5,5.5,1.0,3.25,2.8,10.0,5.999999999999999,10.0,4.6,2.5,1.0,8.2,2.8,10.0,1.0,7.6000000000000005,1.0,1.0,1.75,1.0,10.0,3.25,4.375,10.0,7.0,,1.9,,6.076923076923077,3.5,7.0,2.8,1.0,10.0,10.0,1.0,2.3499999999999996,1.0,1.75,1.75,4.0,5.5
2.0,35-44,5.0,3.0,7.0,10.0,5.999999999999999,3.2500000000000004,4.0,3.25,7.0,3.025,5.0,3.8636363636363638,10.0,1.0,5.5,7.66,6.5,5.5,5.0,1.0,1.0,10.0,4.75,10.0,6.3999999999999995,8.5,4.0,1.0,1.0,1.6666666666666667,4.6,7.0,6.625,3.25,5.5,3.571428571428571,10.0,1.0,6.625,10.0,4.0,1.0,2.35,4.0,4.230769230769231,6.0,8.666666666666666,1.0,1.0,1.0,10.0,1.0,7.300000000000001,1.0,2.5,2.5,1.0,1.7499999999999998
1.0,35-44,5.0,1.0,7.0,1.9,5.999999999999999,1.0,7.0,3.25,4.0,3.025,4.0,8.568181818181817,9.625,1.0,5.5,9.46,4.75,5.5,5.0,1.0,10.0,10.0,9.25,10.0,6.3999999999999995,8.5,4.0,10.0,10.0,1.6666666666666667,4.6,7.0,6.625,3.25,5.5,3.571428571428571,10.0,2.125,6.625,10.0,1.0,1.0,2.35,4.0,4.230769230769231,6.0,8.666666666666666,1.0,1.0,10.0,1.0,1.0,8.2,1.0,2.5,2.5,1.0,4.75
1.0,19-24,5.0,2.0,3.0,1.9,7.0,1.0,7.0,3.25,4.0,4.375,4.0,8.568181818181817,9.625,1.0,3.25,8.74,4.75,4.6000000000000005,1.0,3.25,10.0,10.0,9.25,1.0,4.6,8.5,4.0,10.0,10.0,6.333333333333333,1.0,7.6000000000000005,1.0,1.0,4.75,2.2857142857142856,4.375,2.125,5.5,10.0,1.0,1.0,1.675,10.0,6.538461538461538,3.5,9.666666666666666,5.0,1.0,10.0,1.0,10.0,8.2,2.6666666666666665,2.5,2.5,10.0,6.25
1.0,25-34,5.0,2.0,7.0,1.9,5.999999999999999,2.125,4.0,3.25,7.0,3.025,4.0,3.8636363636363638,10.0,1.0,5.5,9.46,5.25,5.5,5.0,1.0,1.0,10.0,4.75,10.0,6.3999999999999995,8.5,4.0,1.0,1.0,1.6666666666666667,4.6,7.0,6.625,3.25,5.5,3.571428571428571,10.0,1.0,6.625,10.0,4.0,1.0,2.35,4.0,4.230769230769231,6.0,8.666666666666666,1.0,1.0,1.0,10.0,1.0,7.300000000000001,1.0,2.5,2.5,1.0,1.7499999999999998
2.0,25-34,5.0,2.0,3.0,1.9,5.0,2.125,7.0,5.5,1.0,3.025,5.999999999999999,8.363636363636363,8.875,1.0,1.0,8.920000000000002,4.0,5.199999999999999,8.0,10.0,8.2,5.5,10.0,1.0,4.6,8.5,1.0,10.0,10.0,8.333333333333334,2.8,7.6000000000000005,1.0,1.0,4.0,2.2857142857142856,4.375,1.0,6.625,10.0,4.0,10.0,1.45,8.5,4.692307692307692,1.0,10.0,4.0,1.0,10.0,1.0,1.0,5.95,1.0,1.0,1.0,4.0,1.0
2.0,45-54,5.0,1.0,7.0,3.6999999999999997,3.0,1.0,4.0,7.75,4.0,3.25,4.0,3.454545454545454,7.0,1.0,3.25,5.86,6.5,5.5,1.0,3.25,8.2,1.0,5.5,10.0,4.6,10.0,1.0,8.2,8.2,2.3333333333333335,2.8,7.0,2.125,3.25,5.5,2.2857142857142856,5.5,4.375,6.625,4.0,10.0,10.0,2.575,5.5,4.230769230769231,5.0,6.666666666666667,1.6,1.0,5.5,10.0,2.5,5.499999999999999,1.0,2.5,3.25,1.0,4.75
1.0,19-24,5.0,3.0,8.0,6.3999999999999995,5.0,5.500000000000001,4.0,5.5,4.0,4.825,5.0,3.25,5.5,10.0,3.25,4.78,7.0,6.699999999999999,5.0,3.25,2.8,,4.75,1.0,2.8,8.5,1.0,8.2,2.8,2.6666666666666665,2.8,7.0,4.375,7.75,7.0,1.0,5.5,5.5,5.5,10.0,7.0,5.5,1.9,2.5,1.0,4.5,4.0,3.4,1.0,7.428571428571428,5.5,5.5,3.2499999999999996,3.0,4.75,5.5,4.0,5.5
2.0,19-24,5.0,1.0,8.0,3.6999999999999997,5.0,2.125,4.0,5.5,4.0,6.8500000000000005,3.0,2.6363636363636367,1.375,1.0,1.0,5.86,5.75,5.5,5.999999999999999,10.0,2.8,10.0,5.5,10.0,4.6,8.5,1.0,8.2,2.8,6.333333333333333,1.0,7.6000000000000005,5.5,3.25,1.0,2.2857142857142856,5.5,8.875,4.375,10.0,4.0,1.0,2.575,4.0,1.4615384615384615,5.5,4.666666666666667,5.8,1.0,3.571428571428572,5.5,2.5,5.95,4.333333333333333,2.5,2.5,1.0,8.5
1.0,25-34,5.0,3.0,1.9999999999999998,5.5,10.0,5.500000000000001,4.0,5.5,4.0,1.9,3.0,8.159090909090907,9.25,1.0,7.75,9.28,2.25,,7.0,3.25,8.2,5.5,8.5,10.0,2.8,10.0,4.0,8.2,8.2,3.6666666666666665,1.0,10.0,1.0,1.0,7.0,1.0,10.0,7.75,6.625,7.0,1.0,,,,,,10.0,4.5,1.0,8.714285714285715,,,6.85,1.0,1.0,3.25,1.0,4.75
1.0,35-44,5.0,1.0,1.9999999999999998,1.9,8.0,3.2500000000000004,7.0,5.5,1.0,2.125,4.0,9.386363636363637,9.25,1.0,3.25,9.46,4.0,,7.0,3.25,8.2,1.0,7.0,10.0,4.6,10.0,1.0,8.2,2.8,3.0,1.0,10.0,2.125,1.0,,1.0,5.5,2.125,5.5,4.0,1.0,10.0,,,2.3846153846153846,,6.0,2.2,1.0,8.714285714285715,5.5,7.0,5.499999999999999,1.0,1.0,1.0,1.0,6.25
1.0,45-54,2.0,1.0,10.0,4.6,9.0,4.375,4.0,5.5,4.0,8.2,7.0,5.043706293706293,5.714285714285714,1.0,3.25,5.68,6.0,5.8,,,8.2,10.0,5.5,10.0,4.6,10.0,4.0,8.2,8.2,1.5,6.3999999999999995,9.0,4.375,3.25,8.0,1.0,3.25,5.5,6.625,4.0,1.0,5.5,2.35,,1.0,7.0,7.333333333333334,2.6,10.0,7.428571428571428,10.0,1.0,6.85,1.0,5.5,6.25,1.0,6.625
1.0,45-54,4.0,1.0,4.0,1.9,10.0,1.0,4.0,5.5,4.0,1.9,4.0,6.3181818181818175,6.625,1.0,3.25,9.64,4.0,,7.0,3.25,8.2,1.0,7.0,1.0,6.3999999999999995,10.0,1.0,8.2,2.8,3.0,1.0,10.0,1.0,1.0,5.5,1.0,2.125,7.75,4.375,4.0,1.0,,4.375,7.0,,3.5,7.666666666666667,4.2,1.0,8.714285714285715,5.5,7.0,7.300000000000001,1.0,1.0,1.0,1.0,4.75
2.0,35-44,5.0,3.0,1.0,1.9,10.0,1.0,7.0,5.5,1.0,2.35,4.0,6.727272727272727,7.75,1.0,3.25,9.64,4.25,,,3.25,8.2,1.0,7.0,10.0,6.3999999999999995,10.0,7.0,8.2,2.8,6.0,1.0,10.0,3.25,1.0,6.25,2.2857142857142856,5.5,3.25,5.5,4.0,1.0,,,7.0,,,5.666666666666668,5.2,1.0,8.714285714285715,5.5,7.0,9.1,1.0,4.0,4.0,7.0,4.75
1.0,55-64,5.0,1.0,1.9999999999999998,4.6,7.0,4.375,4.0,5.5,7.0,1.0,,10.0,4.0,1.0,1.0,9.46,3.5,5.333333333333334,,7.75,8.2,1.0,9.25,10.0,2.8,10.0,4.0,8.2,2.8,3.333333333333334,1.0,9.399999999999999,1.0,1.0,,1.0,6.625,7.75,4.375,4.0,1.0,,,7.0,,,9.0,3.333333333333334,1.0,4.857142857142858,,4.0,8.649999999999999,1.0,1.0,1.0,7.0,7.75
1.0,35-44,5.0,1.0,4.0,4.6,,3.2500000000000004,7.0,5.5,1.0,1.0,8.0,8.583916083916083,9.25,1.0,1.0,9.1,2.5,,7.0,10.0,10.0,5.5,7.0,1.0,2.8,10.0,1.0,8.2,2.8,3.333333333333334,1.0,8.8,1.0,1.0,7.0,1.0,5.5,4.375,4.375,4.0,1.0,,2.575,,,7.0,5.333333333333333,3.2,1.0,6.142857142857142,5.5,,7.300000000000001,1.0,1.0,1.0,10.0,10.0
1.0,19-24,5.0,1.0,2.5,6.3999999999999995,4.0,1.0,4.0,7.75,1.0,1.0,8.0,4.886363636363637,9.625,1.0,1.0,9.46,3.75,,7.0,7.75,8.2,1.0,7.0,1.0,2.8,10.0,1.0,8.2,8.2,2.6666666666666665,1.0,10.0,1.0,1.0,4.0,1.0,4.375,8.875,4.375,7.0,1.0,,3.475,,2.3846153846153846,7.0,5.666666666666668,2.0,1.0,6.142857142857142,,4.0,4.15,1.0,1.0,2.5,10.0,7.75
2.0,35-44,,3.0,5.999999999999999,5.5,,3.2500000000000004,4.0,3.25,7.0,1.0,8.0,7.545454545454547,4.0,1.0,1.0,5.68,6.25,5.999999999999999,1.0,10.0,8.2,5.5,7.0,1.0,4.6,7.0,1.0,8.2,2.8,2.3333333333333335,2.8,10.0,1.0,1.0,2.5,1.0,8.5,7.0,5.5,7.0,4.0,,8.875,7.0,,7.5,6.0,5.6,1.0,10.0,5.5,4.0,5.95,1.0,5.5,7.75,4.0,3.25
1.0,25-34,5.0,3.0,10.0,5.5,9.0,2.6875,4.0,5.5,4.0,3.025,7.0,7.210743801652892,8.0,5.5,3.25,6.22,4.75,7.0,7.0,7.75,8.2,1.0,5.999999999999999,10.0,6.3999999999999995,8.5,1.0,2.8,8.2,3.0,10.0,9.25,1.0,1.0,1.75,1.0,10.0,4.375,6.625,4.0,1.0,,8.875,4.0,4.230769230769231,7.0,6.333333333333333,6.799999999999999,10.0,10.0,5.5,10.0,7.75,1.0,4.0,5.5,4.0,
2.0,45-54,4.0,3.0,5.999999999999999,2.8,8.0,1.0,4.0,3.25,7.0,3.025,,7.808441558441558,6.25,1.0,1.0,6.22,7.0,7.0,1.0,1.0,,5.5,5.5,10.0,2.8,10.0,1.0,8.2,8.2,6.333333333333333,1.0,10.0,1.0,1.0,2.5,1.0,10.0,1.0,8.875,4.0,1.0,,7.75,7.0,7.923076923076923,6.5,5.666666666666668,5.6,1.0,10.0,10.0,5.5,7.300000000000001,2.6666666666666665,4.75,7.75,4.0,5.5
2.0,45-54,5.0,1.0,10.0,5.5,8.5,1.0,4.0,5.5,7.0,1.9,7.0,7.150974025974025,6.571428571428571,1.0,1.0,5.5,6.75,6.1000000000000005,1.0,5.5,8.2,10.0,2.5,10.0,2.8,7.0,1.0,1.0,8.2,1.0,6.3999999999999995,8.8,1.0,1.0,4.75,1.0,3.25,6.625,6.625,7.0,1.0,5.5,2.35,4.0,1.0,8.0,7.5,1.0,1.0,10.0,10.0,2.5,8.2,1.0,4.75,5.5,4.0,7.0
2.0,45-54,5.0,1.0,9.0,4.6,,2.125,4.0,5.5,7.0,2.40625,5.999999999999999,6.3181818181818175,8.875,1.0,1.0,6.039999999999999,6.0,5.5,1.0,3.25,8.2,5.5,6.25,1.0,4.6,10.0,4.0,8.2,8.2,2.3333333333333335,6.3999999999999995,8.8,2.125,1.0,4.0,1.0,10.0,7.0,7.75,4.0,1.0,,4.9375,,,5.0,8.333333333333334,6.799999999999999,1.0,8.5,10.0,7.0,7.300000000000001,1.0,4.75,6.25,,3.25
1.0,55-64,,1.0,7.0,5.5,8.0,2.125,1.0,5.5,7.0,7.3,5.5,5.499999999999999,8.875,1.0,1.0,4.78,5.5,4.8999999999999995,3.0,3.25,8.2,10.0,2.5,1.0,6.3999999999999995,8.5,1.0,8.2,8.2,1.6666666666666667,6.3999999999999995,8.8,2.125,1.0,4.75,1.0,5.5,5.5,6.625,4.0,1.0,10.0,2.96875,4.0,1.4615384615384615,5.5,8.333333333333334,3.8,1.0,10.0,10.0,4.0,7.75,1.6666666666666667,5.5,7.75,1.0,4.0
2.0,35-44,5.0,1.0,10.0,5.5,10.0,5.500000000000001,4.0,3.25,7.0,1.0,3.0,8.047520661157023,5.5,5.5,1.0,6.039999999999999,6.0,5.125,1.9999999999999998,,8.2,1.0,7.75,1.0,4.6,7.0,4.0,8.2,8.2,3.0,2.8,8.5,2.125,1.0,3.25,1.0,5.5,8.875,6.625,4.0,1.0,,7.75,7.0,,3.0,4.0,3.4,1.0,8.714285714285715,1.0,10.0,5.95,1.0,4.0,4.0,4.0,7.75
1.0,35-44,5.0,2.0,4.0,7.3,7.0,1.0,4.0,7.75,4.0,1.0,7.0,5.909090909090908,7.0,1.0,1.0,7.3,3.5,5.199999999999999,7.0,1.0,1.0,10.0,3.25,1.0,4.6,10.0,4.0,1.0,1.0,2.6666666666666665,1.0,10.0,1.0,1.0,4.75,1.0,10.0,1.0,1.0,4.0,1.0,5.5,3.025,,1.0,3.5,6.333333333333333,1.2,1.0,4.857142857142858,1.0,10.0,3.6999999999999997,1.0,1.75,1.75,4.0,1.0
2.0,35-44,5.0,2.0,1.0,7.3,7.0,1.0,4.0,5.5,4.0,1.0,7.0,6.5227272727272725,7.0,1.0,3.25,9.1,5.25,5.5,7.0,1.0,2.8,5.5,7.0,1.0,4.6,10.0,1.0,2.8,2.8,2.3333333333333335,4.6,10.0,1.0,1.0,7.0,1.0,8.875,1.0,5.5,4.0,1.0,10.0,2.8,,2.8461538461538463,4.0,6.666666666666667,1.4,1.0,7.428571428571428,5.5,4.0,5.05,1.0,2.5,2.5,4.0,1.0
1.0,35-44,5.0,2.0,4.0,5.5,10.0,1.0,7.0,5.5,1.0,1.0,4.0,3.8636363636363638,4.0,1.0,7.75,5.5,3.75,5.5,7.0,1.0,8.2,1.0,7.0,1.0,6.3999999999999995,8.5,4.0,8.2,1.0,1.0,6.3999999999999995,9.399999999999999,1.0,1.0,7.0,2.2857142857142856,7.75,1.0,1.0,7.0,1.0,5.5,3.025,7.0,2.3846153846153846,1.5,7.0,1.0,1.0,7.428571428571428,5.5,7.0,5.05,1.0,1.0,1.0,4.0,4.75
2.0,35-44,,1.0,1.0,1.9,8.0,2.125,7.0,3.25,4.0,3.025,4.0,9.181818181818183,7.75,5.5,7.75,10.0,5.25,4.6000000000000005,5.0,5.5,8.2,5.5,7.0,10.0,6.3999999999999995,5.5,4.0,8.2,8.2,5.333333333333333,4.6,4.6000000000000005,8.875,10.0,6.25,1.0,1.0,2.125,7.75,4.0,4.0,10.0,1.9,10.0,7.923076923076923,4.0,3.6666666666666665,9.2,1.0,10.0,1.0,1.0,4.6,1.0,3.25,4.0,1.0,6.25
2.0,35-44,,1.0,1.0,8.2,5.999999999999999,3.2500000000000004,4.0,5.5,4.0,1.0,1.0,3.6590909090909087,4.5,1.0,3.25,7.4799999999999995,3.5,9.399999999999999,5.0,7.75,10.0,5.5,9.25,10.0,2.8,10.0,4.0,10.0,1.0,2.6666666666666665,4.6,10.0,4.375,1.0,7.0,4.857142857142857,6.625,1.0,8.875,7.0,1.0,10.0,3.25,,5.153846153846154,3.5,8.666666666666666,4.2,1.0,8.714285714285715,5.5,7.0,8.649999999999999,1.0,3.25,4.75,4.0,3.25
1.0,25-34,5.0,2.0,4.0,4.6,10.0,6.625,7.0,5.5,4.0,1.0,4.0,6.274350649350648,4.0,1.0,5.5,8.2,3.5,5.5,7.0,,8.2,1.0,7.75,1.0,6.3999999999999995,7.0,1.0,8.2,8.2,1.0,4.6,7.0,1.0,1.0,8.5,1.0,7.75,1.0,5.5,1.0,1.0,10.0,2.125,7.0,3.3076923076923075,3.5,5.333333333333333,1.0,1.0,7.000000000000001,1.0,7.0,5.499999999999999,1.0,1.0,2.5,4.0,5.5
1.0,55-64,2.0,2.0,1.0,7.3,7.0,1.0,7.0,5.5,1.0,2.125,7.0,5.3977272727272725,4.375,1.0,3.25,8.379999999999999,3.5,6.666666666666667,4.0,7.75,2.8,1.0,4.75,10.0,10.0,10.0,4.0,8.2,2.8,3.0,6.3999999999999995,10.0,3.25,1.0,5.5,2.2857142857142856,10.0,6.625,4.375,4.0,4.0,10.0,3.025,7.0,4.230769230769231,5.0,8.0,1.0,1.0,2.285714285714285,10.0,10.0,8.2,1.0,1.0,1.0,1.0,5.5
1.0,55-64,5.0,2.0,1.0,2.8,10.0,1.0,4.0,7.75,4.0,1.0,5.0,8.568181818181817,6.625,1.0,7.75,8.379999999999999,2.75,5.5,10.0,3.25,2.8,5.5,6.25,10.0,4.6,7.0,4.0,2.8,2.8,2.3333333333333335,4.6,7.0,7.75,5.5,7.0,1.0,10.0,1.0,1.0,4.0,1.0,,1.9,10.0,10.0,2.5,8.0,2.6,1.0,7.428571428571428,5.5,10.0,5.95,1.0,1.0,2.5,1.0,3.25
1.0,55-64,4.0,2.0,1.0,1.9,10.0,4.375,7.0,5.5,1.0,2.125,4.0,8.772727272727272,4.0,1.0,5.5,9.1,2.75,5.5,10.0,3.25,8.2,1.0,7.0,10.0,6.3999999999999995,7.0,4.0,8.2,8.2,3.0,1.0,9.399999999999999,1.0,1.0,7.0,2.2857142857142856,5.5,1.0,1.0,4.0,1.0,,1.9,10.0,7.461538461538462,3.0,5.0,2.8,1.0,7.428571428571428,5.5,10.0,5.05,1.0,1.0,1.0,7.0,3.25
1.0,35-44,5.0,1.0,7.0,,3.0,1.0,4.0,1.0,10.0,1.675,4.0,3.8636363636363638,4.0,1.0,1.0,,3.5,,7.0,,,5.5,,1.0,6.3999999999999995,7.0,4.0,,,1.0,6.3999999999999995,6.3999999999999995,2.125,5.5,1.0,1.0,5.5,1.0,8.875,10.0,4.0,5.5,2.575,1.0,4.230769230769231,4.5,4.333333333333333,1.0,1.0,4.857142857142858,1.0,1.0,3.6999999999999997,1.0,1.0,4.75,1.0,
1.0,25-34,5.0,2.0,1.0,1.9,9.0,2.125,4.0,5.5,4.0,2.125,5.999999999999999,3.6590909090909087,1.75,1.0,3.25,8.74,4.25,7.300000000000001,7.0,1.0,8.2,1.0,8.5,5.5,4.6,10.0,1.0,8.2,1.0,5.333333333333333,1.0,10.0,4.375,5.5,5.5,1.0,7.75,1.0,8.875,4.0,1.0,10.0,1.9,,4.692307692307692,4.5,7.333333333333334,5.6,1.0,8.714285714285715,5.5,7.0,4.15,1.0,1.0,1.75,1.0,2.5
2.0,35-44,2.0,1.0,4.0,7.3,10.0,1.0,7.0,5.5,4.0,2.125,4.0,5.3977272727272725,4.0,1.0,3.25,7.84,4.5,5.5,4.0,1.0,8.2,10.0,5.0,1.0,6.3999999999999995,10.0,4.0,,,3.0,4.6,8.8,1.0,1.0,4.75,2.2857142857142856,7.75,1.0,6.625,4.0,1.0,5.5,3.025,4.0,2.3846153846153846,4.0,2.3333333333333335,1.0,1.0,1.0,10.0,7.0,4.6,1.0,1.0,1.0,4.0,3.25
1.0,65+,5.0,1.0,1.9999999999999998,3.6999999999999997,5.0,1.0,7.0,5.5,4.0,1.0,10.0,7.954545454545453,10.0,5.5,1.0,6.9399999999999995,4.0,4.6000000000000005,5.999999999999999,3.25,2.8,1.0,7.0,10.0,6.3999999999999995,10.0,7.0,2.8,8.2,5.333333333333333,1.0,10.0,1.0,1.0,5.5,3.571428571428571,10.0,1.0,3.25,10.0,7.0,10.0,3.6999999999999997,5.5,4.692307692307692,1.0,10.0,4.4,1.0,7.428571428571428,10.0,10.0,9.1,1.0,1.0,1.75,1.0,3.25
2.0,25-34,5.0,2.0,1.0,6.3999999999999995,5.999999999999999,1.0,4.0,5.5,4.0,2.8,3.0,5.499999999999999,5.5,1.0,10.0,8.74,4.5,5.5,1.0,3.25,2.8,1.0,5.5,1.0,8.2,10.0,4.0,8.2,2.8,1.0,6.3999999999999995,10.0,7.75,5.5,5.5,2.2857142857142856,10.0,5.5,8.875,4.0,4.0,10.0,3.025,5.5,1.4615384615384615,5.0,7.666666666666667,1.0,1.0,4.857142857142858,10.0,2.5,7.300000000000001,1.0,1.0,1.75,1.0,4.75
1.0,0-18,5.0,2.0,4.0,1.9,5.999999999999999,1.0,4.0,7.75,1.0,1.0,3.0,3.454545454545454,4.375,1.0,1.0,7.4799999999999995,4.25,7.300000000000001,1.9999999999999998,1.0,8.2,5.5,8.5,1.0,8.2,10.0,4.0,8.2,1.0,1.0,10.0,10.0,1.0,1.0,8.5,3.571428571428571,10.0,4.375,6.625,4.0,4.0,10.0,3.025,2.5,1.0,7.5,4.0,1.0,1.0,8.5,10.0,1.0,9.1,1.0,1.0,1.75,4.0,4.0
1.0,0-18,5.0,1.0,3.0,5.5,8.0,1.0,7.0,5.5,4.0,2.8,7.0,5.499999999999999,4.0,1.0,3.25,6.76,4.5,,4.0,3.25,8.2,1.0,9.0,5.5,1.0,7.0,4.0,8.2,2.8,4.333333333333333,1.0,7.6000000000000005,1.0,1.0,2.5,2.2857142857142856,5.5,3.25,4.375,4.0,1.0,10.0,2.35,7.0,2.3846153846153846,4.5,7.666666666666667,3.8,10.0,8.714285714285715,5.5,10.0,8.649999999999999,1.0,1.0,1.75,4.0,5.5
2.0,25-34,,1.0,1.0,7.3,5.999999999999999,1.0,4.0,5.5,4.0,2.125,1.0,5.3977272727272725,3.625,1.0,3.25,8.920000000000002,7.0,5.8,1.0,3.25,2.8,1.0,7.0,10.0,6.3999999999999995,10.0,4.0,8.2,2.8,3.0,6.3999999999999995,10.0,7.75,3.25,5.5,2.2857142857142856,10.0,6.625,8.875,1.0,1.0,10.0,3.025,7.0,5.615384615384615,5.0,7.0,1.0,1.0,7.000000000000001,10.0,5.5,6.3999999999999995,1.0,1.0,3.25,1.0,6.25
